url,price_raw,currency,suburb,city,bedrooms,bathrooms,stand_size_m2,agency_name,description,image_urls,local_image_paths,property_id,price_standardized_usd,city_town,floor_area_m2,listing_date,floor_area_missing_flag
https://www.property.co.zw/estate-agents/guest-and-tanner/anotida-c-gozho/10155,"USD 430,000",USD,Borrowdale,Harare,1,1,2000.0,"For Sale
             ▾HousesTownhouses & ComplexesLandStands & Residential LandCommercial & Industrial LandFarms & Agricultural LandCommercial PropertyWarehouses & FactoriesShops & Retail PropertyOfficesHotels & LodgesFlats & ApartmentsGarden FlatsTo Rent
             ▾HousesTownhouses & ComplexesCottagesCommercial PropertyOfficesWarehouses & FactoriesShops & Retail PropertyFlats & ApartmentsGarden FlatsLandFarms & Agricultural LandRoomsStudent AccommodationShort TermProjects
             ▾New ProjectsCommunitiesMarket insights
             ▾Property pricesReal estate indexHome loan calculatorResources
             ▾NewsMagazineNeighborhoodsShowdaysRequest propertyHome loanValuationHome securityNeighborhoodsList PrivatelyCurrencyUSDZiGFor Sale ▾Houses> Townhouses & ComplexesLand> Stands & Residential Land> Commercial & Industrial Land> Farms & Agricultural LandCommercial Property> Warehouses & Factories> Shops & Retail Property> Offices> Hotels & LodgesFlats & Apartments> Garden FlatsTo Rent ▾Houses> Townhouses & Complexes> CottagesCommercial Property> Offices> Warehouses & Factories> Shops & Retail PropertyFlats & Apartments> Garden FlatsLand> Farms & Agricultural LandRoomsStudent AccommodationShort TermProjects ▾New ProjectsCommunitiesMarket insights ▾Property pricesReal estate indexHome loan calculatorResources ▾NewsMagazineNeighborhoodsShowdaysRequest propertyHome loanValuationHome securityList PrivatelyNEWAccount ▾USD ▾USDZiGLog in to contact the sellerContinue with FacebookContinue with EmailDon't have an account? Create one.Send me marketing communicationsBy signing up I agree to theTerms and ConditionsandPrivacy PolicyLoginForgot your password?LoginRegisterSign up with Facebookor+263CodeZimbabwe (+263)Afghanistan (+93)Albania (+355)Algeria (+213)American Samoa (+1-684)Andorra (+376)Angola (+244)Anguilla (+1-264)Antarctica (+672)Antigua and Barbuda (+1-268)Argentina (+54)Armenia (+374)Aruba (+297)Australia (+61)Austria (+43)Azerbaijan (+994)Bahamas (+1-242)Bahrain (+973)Bangladesh (+880)Barbados (+1-246)Belarus (+375)Belgium (+32)Belize (+501)Benin (+229)Bermuda (+1-441)Bhutan (+975)Bolivia (+591)Bosnia and Herzegovina (+387)Botswana (+267)Brazil (+55)Brunei Darussalam (+673)Bulgaria (+359)Burkina Faso (+226)Burundi (+257)Cambodia (+855)Cameroon (+237)Canada (+1)Cape Verde (+238)Cayman Islands (+1-345)Central African Republic (+236)Chad (+235)Chile (+56)China (+86)Christmas Island (+53)Cocos (Keeling) Islands (+61)Colombia (+57)Comoros (+269)Congo (Brazzaville) (+242)Congo (Kinshasa) (+243)Cook Islands (+682)Costa Rica (+506)Côte d`Ivoire (+225)Croatia (+385)Cuba (+53)Cyprus (+357)Czech Republic (+420)Denmark (+45)Djibouti (+253)Dominica (+1-767)Dominican Republic (+1-809)Ecuador (+593)Egypt (+20)El Salvador (+503)Equatorial Guinea (+240)Eritrea (+291)Estonia (+372)Ethiopia (+251)Falkland Islands (+500)Faroe Islands (+298)Fiji (+679)Finland (+358)France (+33)French Guiana (+594)French Polynesia (+689)Gabon (+241)Gambia (+220)Georgia (+995)Germany (+49)Ghana (+233)Gibraltar (+350)Greece (+30)Greenland (+299)Grenada (+1-473)Guadeloupe (+590)Guam (+1-671)Guatemala (+502)Guinea (+224)Guinea-Bissau (+245)Guyana (+592)Haiti (+509)Honduras (+504)Hong Kong (+852)Hungary (+36)Iceland (+354)India (+91)Indonesia (+62)Iran (+98)Iraq (+964)Ireland (+353)Israel (+972)Italy (+39)Jamaica (+1-876)Japan (+81)Jordan (+962)Kazakhstan (+7)Kenya (+254)Kiribati (+686)Korea, North (+850)Korea, South (+82)Kuwait (+965)Kyrgyzstan (+996)Laos (+856)Latvia (+371)Lebanon (+961)Lesotho (+266)Liberia (+231)Libya (+218)Liechtenstein (+423)Lithuania (+370)Luxembourg (+352)Macau (+853)Macedonia (+389)Madagascar (+261)Malawi (+265)Malaysia (+60)Maldives (+960)Mali (+223)Malta (+356)Marshall Islands (+692)Martinique (+596)Mauritania (+222)Mauritius (+230)Mayotte (+269)Mexico (+52)Micronesia (+691)Moldova (+373)Monaco (+377)Mongolia (+976)Montserrat (+1-664)Morocco (+212)Mozambique (+258)Myanmar (+95)Namibia (+264)Nauru (+674)Nepal (+977)Netherlands (+31)Netherlands Antilles (+599)New Caledonia (+687)New Zealand (+64)Nicaragua (+505)Niger (+227)Nigeria (+234)Niue (+683)Norfolk Island (+672)Northern Mariana Islands (+1-670)Norway (+47)Oman (+968)Pakistan (+92)Palau (+680)Palestine (+970)Panama (+507)Papua New Guinea (+675)Paraguay (+595)Peru (+51)Philippines (+63)Poland (+48)Portugal (+351)Qatar (+974)Reunion (+262)Romania (+40)Russian Federation (+7)Rwanda (+250)Samoa (+685)San Marino (+378)Sao Tome and Principe (+239)Saudi Arabia (+966)Senegal (+221)Seychelles (+248)Sierra Leone (+232)Singapore (+65)Slovakia (+421)Slovenia (+386)Solomon Islands (+677)Somalia (+252)South Africa (+27)Spain (+34)Sri Lanka (+94)St. Helena (+290)St. Kitts and Nevis (+1-869)St. Lucia (+1-758)St. Pierre and Miquelon (+508)St. Vincent & The Grenadines (+1-784)Sudan (+249)Suriname (+597)Swaziland (+268)Sweden (+46)Switzerland (+41)Syria (+963)Taiwan (+886)Tajikistan (+992)Tanzania (+255)Thailand (+66)Tokelau (+690)Tonga (+676)Trinidad and Tobago (+1-868)Tunisia (+216)Turkey (+90)Turkmenistan (+993)Turks and Caicos Islands (+1-649)Tuvalu (+688)Uganda (+256)Ukraine (+380)United Arab Emirates (+971)United Kingdom (+44)United States of America (+1)Uruguay (+598)Uzbekistan (+998)Vanuatu (+678)Vatican City (+418)Venezuela (+58)Vietnam (+84)Virgin Islands, U.S. (+1-284)Wallis and Futuna Islands (+681)Yemen (+967)Zambia (+260)Send me marketing communicationsCreate an AccountReset PasswordEnter your email address and you will receive an email with a link to reset your password.Reset PasswordSendSubscribe to our newsletterSubscribeReport ListingSelect ReasonProperty is no longer availableAgent didn't contact meIncorrect imagesFraudSendContact the agencyChange filtersRequestsFor SaleFor SaleFor RentShort TermEnter a locationTypeHousesTownhouses & ComplexesLandStands & Residential LandCommercial & Industrial LandFarms & Agricultural LandCommercial PropertyWarehouses & FactoriesShops & Retail PropertyOfficesHotels & LodgesFlats & ApartmentsGarden FlatsPriceMore filters✕More filtersBedroomsAny1 Bedroom2 Bedrooms3 Bedrooms4 Bedrooms5+ BedroomsBathroomsAny1 Bathroom2 Bathrooms3 Bathrooms4 Bathrooms5+ Bathroomsm²Enter a communityEnter a developmentImportant FeaturesBoreholeFully FurnishedSwimming PoolShowdaysGeneral Features24hr SecurityAccess ControlArable SoilBarnCattle KraalClubhouseDamDip tankDouble StoreyEntertainment AreaFitness CenterFlatlet/CottageGarageGood ZESAGravel RoadsGrazing LandIntercom SystemInternet ConnectionIrrigation SystemMain Road FrontageMunicipal WaterOrchardPigstyPoultry houseReservoirSewer SystemShedSiloSolar SystemSplit LevelStaff QuartersSubdivision PotentialTarred RoadsVineyardWheelchair AccessibilityExternal FeaturesCarportElectric FenceElectric GateGardenGreenhouseLoading BayPavedTennis CourtTiledVerandahWalledWater TankWorkshopParking bayInternal FeaturesAir ConditioningBoardroomBurglar AlarmCCTV SurveillanceCold StorageConference FacilitiesElevator/LiftFireplaceFitted KitchenFully CarpetedGymHigh CeilingsMain En SuiteReception AreaShowroomStorage RoomStudy/OfficeWooden FloorApply FiltersSave SearchSearch◂Back to Guest and Tanner Real EstateAnotida C Gozho's listings1 - 11 of 11 propertiesDefaultDefaultPrice (Highest First)Price (Lowest First)Price (Highest First) /m2Price (Lowest First) /m2Listed (Newest First)Listed (Oldest First)Land Size (Smallest)Land Size (Highest)Building Area (Smallest)Building Area (Highest)Anotida C GozhoLocated in the suburb of Avondale, this property presents a rare commercial and residential opportunity with approved commercial usage rights, making it ideal for offices, consulting rooms, mixed-use operations, or future redevelopment.

 Set on a 2,000sqm corner stand, the property features a lounge with separate dining room, 4 generously sized bedrooms including a main ensuite, a family bathroom, separate toilet, and a dated kitchen with walk-in pantry. The outdoor entertainment pergola overlooks a swimming pool, creating a perfect setting for relaxation or client entertainment. 

Additional improvements include a double lock-up garage with workshop/storeroom, 2-roomed staff quarters, prolific borehole with water filtration system and storage tank, and secure double entrances with full walling and gating. With clean title deeds available, this prime property combines prestige, a...ReducedConstruction status: NotSetUSD 430,000FeaturedAvondale – Prime Commercial/Residential OpportunityAvondale, Harare North3 Bedroom House34500 m²2,000 m²Anotida C GozhoPosition your business in one of Harare's established industrial hubs. Situated along Spurrier Road, with excellent access to Simon Mazorodze Road and Harare Drive, this prime industrial property measures 4,729sqm and comes with clean title deeds.

The property is fully walled and fenced, with direct road frontage, temporary warehouse and shed structures, paved sections, municipal water, ZESA, and internet connectivity already in place.

An exceptional opportunity for warehousing, manufacturing, or logistics operations.

Asking Price: US$740,000 Negotiable.

Call Anotida to get thisConstruction status: NotSetAnotida C GozhoUSD 740,000FeaturedArdbennie Industrial Property For SaleArdbennie, Harare SouthWarehouse & Factory2,000 m²4,729 m²Anotida C GozhoPrime Investment Opportunity in the Heart of Harare

On offer is 99 Mall, a strategically located commercial property in the Harare CBD along Harare Street, positioned within a high-traffic downtown business zone. This established SME-focused business mall presents an excellent investment opportunity with strong potential for consistent rental income.

The property comprises 32 lettable cubicles, catering to a diverse range of small and medium-sized enterprises, creating a vibrant commercial environment with a stable mid-tier tenant mix.

Property Features: 
? Prime CBD location along Harare Street
? High pedestrian and business traffic area
? 32 lettable commercial cubicles
? Established SME-focused business mall
? Diverse mid-tier tenant mix
? Strong income-generating potential
? Ideal investment opportunity in a sought-after commercial precinct

Asking Price Negotiab...Construction status: NotSetAnotida C GozhoUSD 1,600,000FeaturedCommercial Property For Sale – 99 Mall, Harare CbdHarare City Centre, Harare CBDShop & Retail Property800 m²800 m²Anotida C GozhoA move-in-ready family home with full solar backup, reliable water, and a self-contained cottage in sought-after Cranborne. Set on approximately 700sqm in the established suburb of Cranborne, this well-maintained family home combines comfort, security, and reliable utilities—making it an ideal choice for modern family living.

The home offers 3 spacious bedrooms, including a main en-suite, a generous lounge, an open-plan dining area, and a modern fitted kitchen designed for both everyday living and entertaining.

Adding exceptional value is a 4-roomed cottage with a secure carport, perfect for extended family, guests, a home office, or generating additional rental income.

Property Features
* 3 Bedrooms (Main En-Suite)
* 2 Bathrooms
* Spacious Lounge
* Open-Plan Dining Area
* Modern Fitted Kitchen
* 4-Roomed Cottage with Secure Carport

Utilities & Extras
* Prolific Bor...Construction status: NotSetAnotida C GozhoUSD 170,000FeaturedMove-In Ready Family Home with Solar Backup & Cottage – CranborneCranborne, Harare South3 Bedroom House32200 m²700 m²Anotida C GozhoAn exceptional investment opportunity in the heart of Avondale. These contemporary 1 and 2-bedroom apartments are ideally located close to major amenities and are designed to offer modern, secure living with excellent rental returns.

Features: 
• Spacious 1 and 2-bedroom units, all ensuite
• Open-plan lounge and dining areas
• Modern fitted kitchens with electric and gas hobs, extractor fan, and washing machine
• Residents-only clubhouse
• Swimming pool and gym facilities
• Children's play area
• Backup power (inverter) and fibre internet
• 24-hour security with biometric access control
• Secure parking for every unit

Floor Areas:
• 2-Bedroom Duplex Garden Flats – 120sqm
• 1-Bedroom Flats – 60sqm

Development in Progress
Expected Completion: March

Asking Prices:
• 2-Bedroom Duplex Garden Flats – US$150,000 (Excl. VAT)
• 1-Bedroom Flats – US$110,000 (Excl. VAT)...Construction status: NotSetAnotida C GozhoUSD 150,000FeaturedApartments on Lanark Development – AvondaleAvondale, Harare North2 Bedroom Garden Flat22140 m²Anotida C GozhoSecure a substantial 1,800sqm property in the  Mt Pleasant Heights, set within a fully serviced neighborhood with tarred roads and electricity. The property includes a 3-bedroom cottage with a lounge and kitchen, offering immediate accommodation while you plan or build your main residence. A prolific borehole and 5,000L water storage tank provide a reliable water supply, making this an attractive opportunity for buyers seeking space, existing accommodation and strong development potential in an established residential area.Construction status: NotSetAnotida C GozhoUSD 170,000Featured3 Bed Cottage For Sale In Mt Pleasant HeightsMount Pleasant Heights, Harare North3 Bedroom House32500 m²1,800 m²Anotida C GozhoOpportunities to secure a 4,000sqm residential stand in the established suburb of Norton Knowe are becoming increasingly rare. Whether you're looking to build a distinguished family home or make a smart long-term investment, this exceptional stand offers the space, location, and potential to turn your vision into reality.

Fully serviced and ready for development, the property comes with clean title deeds, giving you the confidence of a secure and hassle-free purchase. The generous land size provides endless possibilities—from a luxury residence with beautifully landscaped gardens to additional improvements that enhance both lifestyle and future value.

Properties of this calibre, size, and price point do not remain on the market for long.

Asking Price | US$45,000

Arrange your viewing today and take the first step towards owning one of Norton Knowe's finest residential stand...Construction status: NotSetAnotida C GozhoUSD 45,000FeaturedNorton Knowe – Prime Residential Stand For SaleKnowe, NortonStands & Residential Land4,047 m²This lovely 3-bedroom home offers an excellent opportunity for first-time buyers and young families looking to secure their own property at an affordable price.

•  3 Bedrooms
•  Main Bedroom Ensuite
•  Stand Size: 240sqm
•  NBS Development
•  Great value at $25,0...NewConstruction status: NotSetUSD 25,000Norton – Knockmallock Starter Home For Sale | Nbs DevelopmentNorton3 Bedroom House3150 m²240 m²Pine on Quinnington is an exclusive residential development in the sought-after Quinnington/Borrowdale area of Harare, combining contemporary architecture, privacy, security, and beautifully landscaped surroundings.

Comprising only 8 units designed for modern living,...Construction status: NotSetUSD 350,000PINE ON QUINNINGTON -Contemporary Living. Naturally Refined.Quinnington, Harare North3 Bedroom Townhouse Complex3400 m²720 m²Build your dream home on these lovely stands in the sought-after suburb of Gletwin Park. On offer is a choice of 4 subdivision residential stands, each measuring 2000sqm.

Located in a built-up area with tarred roads and conveniently close to the Food Basket.
 
Aski...Construction status: NotSetUSD 110,0004 Gletwin Park Residential Stands For SaleGletwin Park, Harare NorthStands & Residential Land2,000 m²A Strategic Agricultural Investment with Multiple Income Opportunities!

Up for sale are 6 choice agro plots of approximately 10 hectares each, offering investors an opportunity to secure productive agricultural land in the Gweru area.

The size and location of thes...Construction status: NotSetUSD 160,000Gweru | 10-Hectare Agro Plots – Us$160,000 Vat InclusiveRidgemont, GweruFarm & Agricultural Land100,000 m²‹1›‹‹1››1 - 11 of 11 propertiesYou are contactingGuest and Tanner Real Estate379 ads+263CodeZimbabwe (+263)Afghanistan (+93)Albania (+355)Algeria (+213)American Samoa (+1-684)Andorra (+376)Angola (+244)Anguilla (+1-264)Antarctica (+672)Antigua and Barbuda (+1-268)Argentina (+54)Armenia (+374)Aruba (+297)Australia (+61)Austria (+43)Azerbaijan (+994)Bahamas (+1-242)Bahrain (+973)Bangladesh (+880)Barbados (+1-246)Belarus (+375)Belgium (+32)Belize (+501)Benin (+229)Bermuda (+1-441)Bhutan (+975)Bolivia (+591)Bosnia and Herzegovina (+387)Botswana (+267)Brazil (+55)Brunei Darussalam (+673)Bulgaria (+359)Burkina Faso (+226)Burundi (+257)Cambodia (+855)Cameroon (+237)Canada (+1)Cape Verde (+238)Cayman Islands (+1-345)Central African Republic (+236)Chad (+235)Chile (+56)China (+86)Christmas Island (+53)Cocos (Keeling) Islands (+61)Colombia (+57)Comoros (+269)Congo (Brazzaville) (+242)Congo (Kinshasa) (+243)Cook Islands (+682)Costa Rica (+506)Côte d`Ivoire (+225)Croatia (+385)Cuba (+53)Cyprus (+357)Czech Republic (+420)Denmark (+45)Djibouti (+253)Dominica (+1-767)Dominican Republic (+1-809)Ecuador (+593)Egypt (+20)El Salvador (+503)Equatorial Guinea (+240)Eritrea (+291)Estonia (+372)Ethiopia (+251)Falkland Islands (+500)Faroe Islands (+298)Fiji (+679)Finland (+358)France (+33)French Guiana (+594)French Polynesia (+689)Gabon (+241)Gambia (+220)Georgia (+995)Germany (+49)Ghana (+233)Gibraltar (+350)Greece (+30)Greenland (+299)Grenada (+1-473)Guadeloupe (+590)Guam (+1-671)Guatemala (+502)Guinea (+224)Guinea-Bissau (+245)Guyana (+592)Haiti (+509)Honduras (+504)Hong Kong (+852)Hungary (+36)Iceland (+354)India (+91)Indonesia (+62)Iran (+98)Iraq (+964)Ireland (+353)Israel (+972)Italy (+39)Jamaica (+1-876)Japan (+81)Jordan (+962)Kazakhstan (+7)Kenya (+254)Kiribati (+686)Korea, North (+850)Korea, South (+82)Kuwait (+965)Kyrgyzstan (+996)Laos (+856)Latvia (+371)Lebanon (+961)Lesotho (+266)Liberia (+231)Libya (+218)Liechtenstein (+423)Lithuania (+370)Luxembourg (+352)Macau (+853)Macedonia (+389)Madagascar (+261)Malawi (+265)Malaysia (+60)Maldives (+960)Mali (+223)Malta (+356)Marshall Islands (+692)Martinique (+596)Mauritania (+222)Mauritius (+230)Mayotte (+269)Mexico (+52)Micronesia (+691)Moldova (+373)Monaco (+377)Mongolia (+976)Montserrat (+1-664)Morocco (+212)Mozambique (+258)Myanmar (+95)Namibia (+264)Nauru (+674)Nepal (+977)Netherlands (+31)Netherlands Antilles (+599)New Caledonia (+687)New Zealand (+64)Nicaragua (+505)Niger (+227)Nigeria (+234)Niue (+683)Norfolk Island (+672)Northern Mariana Islands (+1-670)Norway (+47)Oman (+968)Pakistan (+92)Palau (+680)Palestine (+970)Panama (+507)Papua New Guinea (+675)Paraguay (+595)Peru (+51)Philippines (+63)Poland (+48)Portugal (+351)Qatar (+974)Reunion (+262)Romania (+40)Russian Federation (+7)Rwanda (+250)Samoa (+685)San Marino (+378)Sao Tome and Principe (+239)Saudi Arabia (+966)Senegal (+221)Seychelles (+248)Sierra Leone (+232)Singapore (+65)Slovakia (+421)Slovenia (+386)Solomon Islands (+677)Somalia (+252)South Africa (+27)Spain (+34)Sri Lanka (+94)St. Helena (+290)St. Kitts and Nevis (+1-869)St. Lucia (+1-758)St. Pierre and Miquelon (+508)St. Vincent & The Grenadines (+1-784)Sudan (+249)Suriname (+597)Swaziland (+268)Sweden (+46)Switzerland (+41)Syria (+963)Taiwan (+886)Tajikistan (+992)Tanzania (+255)Thailand (+66)Tokelau (+690)Tonga (+676)Trinidad and Tobago (+1-868)Tunisia (+216)Turkey (+90)Turkmenistan (+993)Turks and Caicos Islands (+1-649)Tuvalu (+688)Uganda (+256)Ukraine (+380)United Arab Emirates (+971)United Kingdom (+44)United States of America (+1)Uruguay (+598)Uzbekistan (+998)Vanuatu (+678)Vatican City (+418)Venezuela (+58)Vietnam (+84)Virgin Islands, U.S. (+1-284)Wallis and Futuna Islands (+681)Yemen (+967)Zambia (+260)I would like to find out more information about your available propertiesContact the agencyGuest and Tanner Real Estate AgentsAlexandra Park BranchBarbra MhlangaDanai N ZinyembaDonald PikanegoreModesta NyakudyaNatasha MaweniNyaradzai MurenhaPatson MhindaShingirayi MundoraSimbarashe HoveTapiwa MunemoWitness ChigodoraAvondale BranchAlexio ChingodzaBarbra MadamombeBothwell MadekutsikwaDanisile KudingaFadzai MukoveHerbert MoyoLinda GonyoraMelodyMthandazo DubeOsward JongweTatenda MarwisaTinotenda Juliet NhariTinotenda ZaranyikaVimbainashe MujuruYerai MuchaBulawayo BranchAnesu MoyoBongeka NcubeClifford MatsungeGreat E. MuzambaKeith TakawiraMbongeni HobaneNozipho MathuthuPetunia MbedziPrecious RufuTafadzwa Melvin MatarukaEastlea BranchAbednigo SibandaCecilia MusonzaCharles JakaziGeorge NzungaGerald Ngonidzashe MorriceKudzaiLilliossa BakasaLyphate MapiyePanashe GweshePortia MakuwazaRatidzo MurovedziTatenda ChakahwataHerbert Chitepo BranchAnotida C GozhoCasper TiyaniCleophas PfiguCletus ChakomaGrace MahomedJoshua MutsenaKilford MaurukiraLetting OfficerLinda GonaniMorgan MachikitiTakudzwa R. MutemachaniThabani MarketingHighlands BranchBlessed JacksonCharity NyokaElijah JumbiFlorence SigaukeJohn MukoraJoyce AbrahamLiasha ChiwhewheteLovemore MatulaPatience ChangachirerePedzisai RakafaPrecious MagasiRutendo MlamboRuvarashe C. MaparuraTariro BoriwondoTatenda MatongotiWellington TirivayiWinnie MupoperiVictoria Falls BranchBrian MoyondewenyuAbout usContact usSign In/Sign UpTerms & conditionsSitemapPropertyProperty for saleProperty for rentRequest a propertyProjectsServicesHome LoansHome Loan CalculatorValuationsShowdaysResourcesMagazineclassifieds.co.zwcars.co.zw© 2026 Property.co.zwAbout usContact usSign In/Sign UpTerms & conditionsSitemapPropertyProperty for saleProperty for rentRequest a propertyProjectsServicesHome LoansHome Loan CalculatorValuationsShowdaysResourcesMagazineclassifieds.co.zwcars.co.zw© 2026 Property.co.zw",Houses > Townhouses & Complexes Land > Stands & Residential Land > Commercial & Industrial Land > Farms & Agricultural Land Commercial Property > Warehouses & Factories > Shops & Retail Property > Offices > Hotels & Lodges Flats & Apartments > Garden Flats,"https://www.property.co.zw/property-prices, https://www.property.co.zw/property-for-rent, https://www.property.co.zw/property-short-term, https://www.property.co.zw/property-for-sale, https://www.property.co.zw/request-a-property, https://www.property.co.zw/commercial-property-for-sale, https://www.property.co.zw/commercial-property-for-rent","./images\property_photo_1.jpg, ./images\property_photo_2.jpg, ./images\property_photo_3.jpg, ./images\property_photo_4.jpg, ./images\property_photo_5.jpg, ./images\property_photo_6.jpg, ./images\property_photo_7.jpg",,430000.0,,200.0,,1
